# timestamp x y z qw qx qy qz
67.000000 0.344553 -0.021438 0.977496 0.998027 -0.039272 0.048984 0.000260
68.000000 0.270048 -0.104057 0.459119 0.997604 -0.042454 0.054476 -0.004143
69.000000 0.235363 -0.112540 -0.063291 0.998761 -0.041142 0.027839 -0.002992
70.000000 0.327379 -0.076388 -0.231396 0.998515 -0.041574 -0.034988 -0.003868
71.000000 0.357169 0.044212 -0.217162 0.997265 0.011558 -0.072878 -0.004287
72.000000 0.320594 0.129160 -0.132948 0.994486 0.040735 -0.096592 -0.002818
73.000000 0.221951 0.144889 -0.076688 0.995118 0.045095 -0.087775 -0.001450
74.000000 0.084059 -0.003068 -0.053781 0.998463 0.007906 -0.054328 -0.007589
75.000000 -0.024175 -0.111615 0.043607 0.999777 -0.015910 0.005637 -0.012694
76.000000 -0.038262 -0.152424 0.220053 0.998448 -0.032679 0.041017 -0.018735
77.000000 0.255699 -0.080591 0.504554 0.996887 -0.044870 0.064432 -0.007182
78.000000 0.438509 -0.014448 0.804362 0.996036 -0.048660 0.074319 0.004519
79.000000 0.409526 0.008100 1.079477 0.996541 -0.042282 0.071466 0.003283
80.000000 0.339479 0.009650 1.344513 0.997581 -0.035518 0.059751 0.000159
81.000000 0.345944 -0.007358 1.318351 0.997629 -0.025698 0.063810 -0.002094
82.000000 0.315499 -0.028401 0.983623 0.997808 -0.028778 0.059557 -0.001970
83.000000 0.252261 -0.066567 0.344223 0.998729 -0.037755 0.033268 -0.003013
84.000000 0.308626 -0.055932 -0.188040 0.998932 -0.037743 -0.025147 -0.008870
85.000000 0.302978 0.155844 -0.429870 0.998450 0.034555 -0.036913 -0.023249
86.000000 0.255417 0.155539 -0.419392 0.995849 0.016316 -0.061852 -0.064746
87.000000 0.214197 0.155037 -0.349357 0.994435 -0.009032 -0.071879 -0.076494
88.000000 0.148766 0.028953 -0.035008 0.990562 -0.072734 -0.063681 -0.097169
89.000000 0.132456 0.030497 0.168192 0.992227 -0.038150 0.013744 -0.117648
90.000000 0.373577 -0.044518 1.001402 0.994245 -0.018843 0.104782 -0.011909
91.000000 0.802111 -0.526751 0.402656 0.979652 0.085123 0.007398 -0.181609
92.000000 0.478630 -1.038426 -0.271181 0.953675 0.036825 0.004374 -0.298546
93.000000 0.218879 -1.658850 -0.110858 0.918734 -0.095200 -0.166147 -0.345340
