# timestamp x y z qw qx qy qz
84.000000 0.305823 -0.240024 -0.818855 0.942700 -0.050011 -0.026233 -0.328827
85.000000 0.639949 -0.155615 -0.346033 0.960768 0.103313 -0.018563 -0.256724
86.000000 0.489709 -0.271911 -0.428169 0.959097 0.112457 -0.012650 -0.259475
87.000000 0.272154 -0.432747 -0.356267 0.957921 0.039369 0.008982 -0.284177
88.000000 0.232388 -0.415235 -0.508004 0.952796 -0.020016 0.012414 -0.302698
89.000000 0.449131 -0.392060 -0.177584 0.972693 -0.061020 -0.020798 -0.222963
90.000000 0.700617 -0.399452 -0.257578 0.989707 0.028915 -0.029460 -0.137029
91.000000 0.802859 -0.434601 -0.467967 0.989673 0.081872 -0.040178 -0.110593
92.000000 0.737072 -0.532145 -0.685470 0.983956 0.090462 -0.078562 -0.132191
93.000000 0.681576 -0.640188 -0.572353 0.967137 0.029530 0.011881 -0.252257
94.000000 0.666753 -0.605065 -0.363836 0.939948 -0.039221 0.071034 -0.331532
95.000000 0.515084 -0.468411 -0.504226 0.921726 -0.046435 0.139753 -0.358794
96.000000 0.438139 -0.422070 -0.611342 0.948823 -0.018115 0.086549 -0.303176
97.000000 0.494573 -0.475451 -0.634638 0.958808 0.010552 -0.037755 -0.281337
98.000000 0.599996 -0.506988 -0.297429 0.959463 0.010207 -0.083629 -0.268948
99.000000 0.660457 -0.410706 -0.084936 0.959824 -0.009159 -0.121802 -0.252622
100.000000 0.606112 -0.336946 -0.117205 0.962320 -0.018477 -0.085826 -0.257356
101.000000 0.625572 -0.353139 -0.407668 0.959858 0.006266 -0.015418 -0.279994
102.000000 0.581746 -0.372384 -0.687842 0.958105 0.033081 0.065378 -0.276886
103.000000 0.464790 -0.342188 -0.745765 0.961320 0.036718 0.126007 -0.242153
104.000000 0.455843 -0.439910 -0.640335 0.969587 0.031387 0.072749 -0.231567
105.000000 0.590960 -0.492100 -0.439481 0.965162 0.052082 -0.041818 -0.252985
106.000000 0.618056 -0.516117 -0.400103 0.959282 0.015875 -0.119947 -0.255222
107.000000 0.564995 -0.438150 -0.214959 0.953420 -0.028588 -0.106450 -0.280787
108.000000 0.644019 -0.442715 -0.144286 0.946233 -0.038454 -0.045832 -0.317906
109.000000 0.545505 -0.286379 -0.391081 0.924230 -0.001146 0.088406 -0.371459
110.000000 0.572415 -0.525460 -0.423526 0.933932 0.000860 0.143217 -0.327504
111.000000 0.825596 -0.598961 -0.536279 0.964666 0.041975 0.093163 -0.242856
112.000000 0.889733 -0.592517 -0.177443 0.982256 0.015519 -0.028511 -0.184713
113.000000 0.698550 -0.446862 -0.337497 0.979015 -0.018573 -0.133393 -0.152944
114.000000 0.717169 -0.526710 -0.290969 0.973766 -0.036424 -0.152755 -0.164679
115.000000 0.476460 -0.187827 -0.527157 0.985335 0.031453 -0.050100 -0.160048
116.000000 0.215884 0.192077 -0.619446 0.982992 0.102256 0.048461 -0.144644
117.000000 0.008995 0.314449 -0.665132 0.984769 0.098430 0.088195 -0.112978
118.000000 0.789176 -0.559408 0.114760 0.988956 -0.006180 -0.009506 -0.147772
119.000000 0.958879 -1.123681 -0.241389 0.972536 -0.042897 -0.085344 -0.212250
120.000000 1.217451 -1.047972 -0.597168 0.970704 -0.049224 -0.158189 -0.174033
121.000000 1.107922 -0.765919 -0.705225 0.973266 0.026371 -0.136289 -0.182983
122.000000 0.991160 -0.527706 -0.414809 0.967781 0.068156 -0.073842 -0.230873
123.000000 0.784747 -0.395692 -0.251036 0.969137 0.036717 -0.008092 -0.243639
124.000000 0.975061 -0.688865 -0.071732 0.974309 -0.011384 0.039180 -0.221490
125.000000 1.155951 -0.920235 -0.238577 0.976422 -0.044162 0.069092 -0.199689
126.000000 1.117557 -0.867247 -0.628381 0.978999 -0.031582 0.064636 -0.190750
127.000000 1.010808 -0.948958 -0.891029 0.972282 -0.052932 0.021885 -0.226686
128.000000 1.026977 -0.875522 -1.057675 0.962737 0.016602 -0.061230 -0.262893
129.000000 0.995918 -0.835089 -0.707632 0.969949 0.047431 -0.128075 -0.201360
130.000000 0.823625 -0.882143 -0.540125 0.982575 -0.012349 -0.158686 -0.095981
131.000000 1.060131 -0.824803 0.121234 0.994473 -0.031814 -0.046985 -0.088343
132.000000 1.205337 -0.723072 -0.267450 0.984897 -0.004620 0.055357 -0.163989
133.000000 1.272356 -0.639172 -0.689339 0.969674 0.027376 0.076487 -0.230507
134.000000 1.238922 -0.862774 -0.325182 0.977834 0.016390 0.026547 -0.207042
135.000000 1.053298 -0.815497 -0.239064 0.984521 0.097687 0.004184 -0.145458
136.000000 1.033492 -0.699312 -0.484633 0.986074 0.044347 -0.022618 -0.158684
137.000000 0.982753 -0.618219 -0.859742 0.983341 -0.012513 -0.037327 -0.177458
138.000000 1.094030 -0.546048 -1.001210 0.982280 -0.046713 -0.041228 -0.176758
139.000000 1.029773 -0.700034 -0.202429 0.981639 -0.030477 -0.057709 -0.179236
140.000000 1.046118 -0.889997 0.009800 0.983853 0.032883 -0.006056 -0.175825
141.000000 1.044625 -0.987144 -0.227697 0.984058 0.102142 0.044052 -0.138769
142.000000 0.882893 -0.898458 -0.688470 0.977495 0.110730 0.070152 -0.165290
143.000000 1.027245 -0.821406 -0.374524 0.987494 0.039829 0.030935 -0.149370
144.000000 1.058344 -0.573212 -0.260350 0.987117 0.034339 0.029010 -0.153554
145.000000 0.961548 -0.610086 -0.447321 0.998817 0.006889 -0.004822 -0.047903
146.000000 1.033330 -0.726108 -0.579044 0.998463 -0.011250 -0.042587 -0.033630
147.000000 1.091366 -0.836300 -0.712445 0.996416 -0.024742 -0.077353 -0.023672
148.000000 1.137292 -0.700308 -0.161346 0.986098 -0.006558 -0.037128 -0.161831
149.000000 1.228009 -0.811683 0.224246 0.968373 0.017445 0.032968 -0.246702
150.000000 1.338605 -0.848181 -0.118682 0.970285 0.009840 0.018276 -0.241073
151.000000 1.305334 -0.725210 -0.661977 0.977589 0.030456 0.009036 -0.208113
152.000000 1.098194 -0.717960 -1.094036 0.986663 0.015060 -0.016096 -0.161277
153.000000 1.017218 -0.831701 -1.054178 0.991298 -0.019508 -0.062355 -0.114276
154.000000 1.020371 -0.931502 -0.884886 0.986894 -0.026957 -0.136840 -0.081173
155.000000 1.122235 -0.747611 -0.213347 0.993235 -0.022187 -0.068607 -0.091027
156.000000 1.320941 -0.700314 0.091870 0.992761 -0.009291 0.006350 -0.119578
157.000000 1.380361 -0.739884 -0.229567 0.978223 0.038058 0.019930 -0.203063
